"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Yorkshire","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Communications","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Dorset and Somerset","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Wales","EO","30","30","27100","26820"
"In post","2022","Declared disabled","Communications","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Wales","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Greater Manchester","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Communications","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Greater Manchester","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Communications","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Hampshire and Isle of Wight","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - West","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - West","G6/G7","30","30","59270","58430"
"In post","2022","Declared disabled","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - West","SEO/HEO","65","65","39740","39600"
"In post","2022","Declared disabled","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire","EO","[c]","[c]","[c]","[c]"
