"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Nottinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Teesside","EO","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West Wales","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southampton","EO","EO","15","10","26480","26350"
"In post","2022","Human Resources","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southampton","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Southampton","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2022","Human Resources","Southampton","SEO/HEO","SEO","10","10","40330","39680"
"In post","2022","Human Resources","Southend-on-Sea","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southend-on-Sea","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Staffordshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Staffordshire CC","EO","EO","10","10","27460","27570"
"In post","2022","Human Resources","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Staffordshire CC","G6/G7","G7","10","10","54360","54430"
"In post","2022","Human Resources","Staffordshire CC","SEO/HEO","HEO","25","20","32830","33300"
"In post","2022","Human Resources","Staffordshire CC","SEO/HEO","SEO","20","20","40690","40580"
"In post","2022","Human Resources","Stoke-on-Trent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Stoke-on-Trent","EO","EO","10","10","[c]","[c]"
"In post","2022","Human Resources","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Suffolk CC","EO","EO","10","5","[c]","[c]"
"In post","2022","Human Resources","Suffolk CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Suffolk CC","SEO/HEO","HEO","20","20","31670","30950"
"In post","2022","Human Resources","Suffolk CC","SEO/HEO","SEO","15","15","41450","41100"
"In post","2022","Human Resources","Sunderland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Sunderland","EO","EO","20","20","27660","27570"
"In post","2022","Human Resources","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Sunderland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Sunderland","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2022","Human Resources","Sunderland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Swansea","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Swansea","AA/AO","AO","30","25","21710","21840"
"In post","2022","Human Resources","Swansea","EO","EO","70","65","26540","26470"
"In post","2022","Human Resources","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Swansea","G6/G7","G7","15","15","52580","51110"
"In post","2022","Human Resources","Swansea","SEO/HEO","HEO","75","70","31640","31040"
"In post","2022","Human Resources","Swansea","SEO/HEO","SEO","50","50","39930","39040"
"In post","2022","Human Resources","Swindon","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Swindon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Telford and Wrekin","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Telford and Wrekin","EO","EO","10","10","27070","27570"
"In post","2022","Human Resources","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Telford and Wrekin","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Telford and Wrekin","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Telford and Wrekin","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Telford and Wrekin","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Torbay","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tower Hamlets","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tower Hamlets","EO","EO","25","25","28390","27510"
"In post","2022","Human Resources","Tower Hamlets","G6/G7","G6","40","35","68190","67140"
"In post","2022","Human Resources","Tower Hamlets","G6/G7","G7","50","50","57020","55330"
"In post","2022","Human Resources","Tower Hamlets","SCS level","SCS level","15","15","95380","96450"
"In post","2022","Human Resources","Tower Hamlets","SEO/HEO","HEO","40","40","34790","34550"
"In post","2022","Human Resources","Tower Hamlets","SEO/HEO","SEO","50","50","42590","41820"
"In post","2022","Human Resources","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tyneside","AA/AO","AO","240","215","21200","21050"
"In post","2022","Human Resources","Tyneside","EO","EO","200","185","26130","26590"
"In post","2022","Human Resources","Tyneside","G6/G7","G6","15","15","63620","62840"
"In post","2022","Human Resources","Tyneside","G6/G7","G7","65","65","51390","49950"
"In post","2022","Human Resources","Tyneside","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Tyneside","SEO/HEO","HEO","175","170","32320","32000"
"In post","2022","Human Resources","Tyneside","SEO/HEO","SEO","85","80","38430","37700"
"In post","2022","Human Resources","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","SEO/HEO","HEO","10","10","30060","29990"
"In post","2022","Human Resources","Unknown","SEO/HEO","SEO","10","10","38440","37460"
"In post","2022","Human Resources","Wakefield","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wakefield","EO","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wakefield","SEO/HEO","HEO","20","20","33160","31510"
"In post","2022","Human Resources","Wakefield","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Human Resources","Walsall","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wandsworth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wandsworth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Warrington","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Warrington","EO","EO","10","10","27880","27570"
"In post","2022","Human Resources","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Warrington","G6/G7","G7","15","15","52780","55740"
"In post","2022","Human Resources","Warrington","SEO/HEO","HEO","25","25","35730","36740"
"In post","2022","Human Resources","Warrington","SEO/HEO","SEO","15","15","43390","45480"
"In post","2022","Human Resources","Warwickshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Warwickshire CC","AA/AO","AO","10","10","21310","21490"
"In post","2022","Human Resources","Warwickshire CC","EO","EO","10","10","27310","26790"
"In post","2022","Human Resources","Warwickshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Warwickshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Warwickshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Warwickshire CC","SEO/HEO","HEO","25","20","31850","31740"
"In post","2022","Human Resources","Warwickshire CC","SEO/HEO","SEO","15","15","42000","41100"
"In post","2022","Human Resources","West Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Lothian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Lothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Lothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Northamptonshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Surrey","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Surrey","EO","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Surrey","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2022","Human Resources","West Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (North East)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (North East)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (North East)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (North East)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (South West)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (South West)","AA/AO","AO","35","30","21730","22080"
"In post","2022","Human Resources","West Sussex (South West)","EO","EO","30","25","28230","28920"
"In post","2022","Human Resources","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Sussex (South West)","SEO/HEO","HEO","10","10","32390","32960"
"In post","2022","Human Resources","West Sussex (South West)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Westminster","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Westminster","AA/AO","AO","55","55","24470","24210"
"In post","2022","Human Resources","Westminster","EO","EO","335","325","28670","28310"
"In post","2022","Human Resources","Westminster","G6/G7","G6","225","220","68510","67480"
"In post","2022","Human Resources","Westminster","G6/G7","G7","475","460","55990","54850"
"In post","2022","Human Resources","Westminster","SCS level","SCS level","115","115","86080","78150"
"In post","2022","Human Resources","Westminster","SEO/HEO","HEO","530","520","35000","35060"
"In post","2022","Human Resources","Westminster","SEO/HEO","SEO","360","350","43020","42200"
"In post","2022","Human Resources","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wiltshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wiltshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Wiltshire","EO","EO","45","40","25070","24580"
"In post","2022","Human Resources","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wiltshire","G6/G7","G7","30","30","52130","53500"
"In post","2022","Human Resources","Wiltshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Wiltshire","SEO/HEO","HEO","45","45","32000","33300"
"In post","2022","Human Resources","Wiltshire","SEO/HEO","SEO","30","30","39200","40000"
"In post","2022","Human Resources","Wirral","AA/AO","AO","10","10","23320","23320"
"In post","2022","Human Resources","Wirral","EO","EO","20","20","27270","27570"
"In post","2022","Human Resources","Wirral","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wirral","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Wirral","SEO/HEO","HEO","15","15","31150","30190"
"In post","2022","Human Resources","Wirral","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Wolverhampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wolverhampton","EO","EO","10","5","[c]","[c]"
"In post","2022","Human Resources","Wolverhampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wolverhampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wolverhampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Worcestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Worcestershire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Worcestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Worcestershire CC","SEO/HEO","HEO","15","15","31030","30760"
"In post","2022","Human Resources","Worcestershire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Human Resources","Worcestershire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","York","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Human Resources","York","EO","EO","20","15","26150","26670"
"In post","2022","Human Resources","York","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Human Resources","York","G6/G7","G7","30","30","52480","50850"
"In post","2022","Human Resources","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","York","SEO/HEO","HEO","30","30","31870","31990"
"In post","2022","Human Resources","York","SEO/HEO","SEO","20","15","38070","38090"
"In post","2022","Internal Audit","Antrim and Newtownabbey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
