"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","AO","15","[c]","21680","21680"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","EO","35","[c]","24960","24880"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","AO","10","[c]","23050","21170"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","AA","15","[c]","21070","19810"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","AO","20","[c]","22460","21170"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","EO","15","[c]","26940","26350"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","HEO","15","[c]","34330","33000"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","EO","10","[c]","29360","30200"
"New entrant CS","2022","30-39","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","London","SEO","30","[c]","43680","44500"
"New entrant CS","2022","30-39","Ministry of Defence","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","AO","20","[c]","21450","21170"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Northern Ireland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","AA","10","[c]","22610","22630"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","AO","30","[c]","24970","23540"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","HEO","15","[c]","33120","33000"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","AA","15","[c]","21650","19810"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","AO","50","[c]","24050","21170"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","EO","35","[c]","25730","26350"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","G7","20","[c]","52760","53000"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","HEO","50","[c]","32100","33000"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","SEO","25","[c]","39790","40000"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","AA","20","[c]","21700","19810"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","AO","45","[c]","21280","21170"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","EO","70","[c]","24030","24000"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","G7","30","[c]","51980","53500"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","HEO","135","[c]","31200","33000"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","SEO","115","[c]","41140","40000"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","Unknown","45","[c]","37480","38000"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","Unknown","25","[c]","19480","16190"
"New entrant CS","2022","30-39","Ministry of Defence","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","AA","10","[c]","22290","22630"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","EO","20","[c]","26330","26350"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Yorkshire and The Humber","AO","10","[c]","22330","22530"
"New entrant CS","2022","30-39","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","AA","25","[c]","21420","20890"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","AO","150","[c]","22270","23140"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","EO","15","[c]","24910","25120"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","HEO","10","[c]","29920","30450"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","Unknown","145","[c]","26720","24800"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","AA","40","[c]","20900","20890"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","AO","130","[c]","26030","26140"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","Unknown","185","[c]","25870","24800"
"New entrant CS","2022","30-39","Ministry of Justice","London","AA","35","[c]","23940","24080"
"New entrant CS","2022","30-39","Ministry of Justice","London","AO","160","[c]","28520","30520"
"New entrant CS","2022","30-39","Ministry of Justice","London","EO","30","[c]","28450","28310"
"New entrant CS","2022","30-39","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","London","G7","30","[c]","58260","58130"
"New entrant CS","2022","30-39","Ministry of Justice","London","HEO","60","[c]","34710","34260"
"New entrant CS","2022","30-39","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","London","SEO","65","[c]","41820","41750"
"New entrant CS","2022","30-39","Ministry of Justice","London","Unknown","210","[c]","31950","28690"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","AA","25","[c]","21380","20890"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","AO","60","[c]","23030","23140"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","Unknown","70","[c]","25610","24800"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","AA","40","[c]","20620","20890"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","AO","155","[c]","22400","23140"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","EO","20","[c]","25010","25120"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","HEO","20","[c]","30540","30450"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","SEO","10","[c]","36560","36050"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","Unknown","335","[c]","26050","24800"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","AO","10","[c]","20970","20970"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","AA","45","[c]","21650","21780"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","AO","240","[c]","27230","28140"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","HEO","15","[c]","29300","30450"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","Unknown","240","[c]","28230","25530"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","AA","40","[c]","20480","20890"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","AO","100","[c]","22780","23140"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","Unknown","155","[c]","26030","24090"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","AO","15","[c]","22380","20970"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","AO","85","[c]","22550","23140"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","Unknown","105","[c]","24120","23170"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","AA","30","[c]","20460","20890"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","AO","180","[c]","21990","20970"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","EO","15","[c]","25060","25120"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","SEO","15","[c]","37530","36050"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","Unknown","160","[c]","25250","24090"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","AA","40","[c]","20830","20890"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","AO","125","[c]","22880","23140"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","HEO","15","[c]","30570","30450"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","SEO","15","[c]","38600","36570"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","Unknown","200","[c]","27500","24800"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","EO","20","[c]","33810","32260"
"New entrant CS","2022","30-39","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","HEO","10","[c]","41330","40170"
"New entrant CS","2022","30-39","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","EO","15","[c]","31520","32770"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","EO","20","[c]","27310","25750"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","G7","15","[c]","60430","63000"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","HEO","15","[c]","36200","36120"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","EO","25","[c]","24200","23450"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","HEO","10","[c]","32150","30950"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","SEO","10","[c]","39070","38500"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","South West (England)","G7","[c]","[c]","[c]","[c]"
