"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Brent","London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","AA","Male","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","AO","Female","180","150","21110","21260"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","AO","Male","85","80","21200","21260"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","EO","Female","215","185","27850","27570"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","EO","Male","80","75","29180","27570"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","G6","Male","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","G7","Male","10","10","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","HEO","Female","35","30","34020","33170"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","HEO","Male","30","30","38130","40000"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","SEO","Female","20","20","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","SEO","Male","15","15","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","Unknown","Female","70","65","29440","26310"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","AA","Female","15","10","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","AA","Male","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","AO","Female","75","65","22020","21410"
"In post","2022","Brighton and Hove","Outside London","AO","Male","40","40","21960","21410"
"In post","2022","Brighton and Hove","Outside London","EO","Female","180","160","27570","27570"
"In post","2022","Brighton and Hove","Outside London","EO","Male","90","85","27830","27570"
"In post","2022","Brighton and Hove","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","G7","Female","40","40","58470","59000"
"In post","2022","Brighton and Hove","Outside London","G7","Male","30","30","59990","61360"
"In post","2022","Brighton and Hove","Outside London","HEO","Female","30","30","33670","32200"
"In post","2022","Brighton and Hove","Outside London","HEO","Male","15","15","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","SEO","Female","25","25","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","Unknown","Female","105","90","30100","28200"
"In post","2022","Brighton and Hove","Outside London","Unknown","Male","40","35","32310","28200"
"In post","2022","Bristol, City of","Outside London","AA","Female","60","55","19680","19200"
"In post","2022","Bristol, City of","Outside London","AA","Male","60","55","19900","19810"
"In post","2022","Bristol, City of","Outside London","AO","Female","725","635","21770","21270"
"In post","2022","Bristol, City of","Outside London","AO","Male","510","490","22630","21300"
"In post","2022","Bristol, City of","Outside London","EO","Female","765","680","26770","27000"
"In post","2022","Bristol, City of","Outside London","EO","Male","630","605","27120","26970"
"In post","2022","Bristol, City of","Outside London","G6","Female","135","125","64310","63760"
"In post","2022","Bristol, City of","Outside London","G6","Male","170","165","66500","66670"
"In post","2022","Bristol, City of","Outside London","G7","Female","490","460","51730","50400"
"In post","2022","Bristol, City of","Outside London","G7","Male","450","440","53050","53190"
"In post","2022","Bristol, City of","Outside London","HEO","Female","715","665","31930","32300"
"In post","2022","Bristol, City of","Outside London","HEO","Male","630","615","32730","33080"
"In post","2022","Bristol, City of","Outside London","SCS level","Female","45","45","90320","81220"
"In post","2022","Bristol, City of","Outside London","SCS level","Male","45","45","98190","89240"
"In post","2022","Bristol, City of","Outside London","SEO","Female","555","520","39280","39440"
"In post","2022","Bristol, City of","Outside London","SEO","Male","470","455","40450","40180"
"In post","2022","Bristol, City of","Outside London","Unknown","Female","195","175","28200","26310"
"In post","2022","Bristol, City of","Outside London","Unknown","Male","70","70","30000","28200"
"In post","2022","Bromley","London","AA","Female","5","5","[c]","[c]"
"In post","2022","Bromley","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","London","AO","Female","85","75","24120","23720"
"In post","2022","Bromley","London","AO","Male","30","25","[c]","[c]"
"In post","2022","Bromley","London","EO","Female","165","150","31040","31060"
"In post","2022","Bromley","London","EO","Male","60","60","31270","31060"
"In post","2022","Bromley","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","London","G7","Female","10","10","[c]","[c]"
"In post","2022","Bromley","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","London","HEO","Female","35","30","36010","36650"
"In post","2022","Bromley","London","HEO","Male","10","10","[c]","[c]"
"In post","2022","Bromley","London","SEO","Female","20","15","[c]","[c]"
"In post","2022","Bromley","London","SEO","Male","10","10","[c]","[c]"
"In post","2022","Bromley","London","Unknown","Female","100","95","32810","30200"
"In post","2022","Bromley","London","Unknown","Male","30","25","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","AA","Female","55","50","21610","21790"
"In post","2022","Buckinghamshire","Outside London","AA","Male","55","55","22100","21790"
"In post","2022","Buckinghamshire","Outside London","AO","Female","250","230","24770","23170"
"In post","2022","Buckinghamshire","Outside London","AO","Male","175","170","28590","30210"
"In post","2022","Buckinghamshire","Outside London","EO","Female","280","260","28360","27570"
"In post","2022","Buckinghamshire","Outside London","EO","Male","205","200","29530","28670"
"In post","2022","Buckinghamshire","Outside London","G6","Female","15","10","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","G7","Female","40","35","59720","56540"
"In post","2022","Buckinghamshire","Outside London","G7","Male","40","40","57760","56540"
"In post","2022","Buckinghamshire","Outside London","HEO","Female","170","165","34760","35000"
"In post","2022","Buckinghamshire","Outside London","HEO","Male","120","115","35690","35300"
"In post","2022","Buckinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","SCS level","Male","10","5","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","SEO","Female","110","105","44280","42580"
"In post","2022","Buckinghamshire","Outside London","SEO","Male","75","75","44640","42580"
"In post","2022","Buckinghamshire","Outside London","Unknown","Female","55","50","30900","31980"
"In post","2022","Buckinghamshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA","Female","10","5","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA","Male","5","5","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","Female","30","25","24370","23780"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","Male","35","30","28710","27360"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Female","40","35","28510","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Male","40","35","31630","30040"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","HEO","Female","10","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","HEO","Male","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO","Male","5","5","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","AA","Female","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","AO","Female","115","85","21020","21260"
"In post","2022","Calderdale and Kirklees","Outside London","AO","Male","60","60","21200","21260"
"In post","2022","Calderdale and Kirklees","Outside London","EO","Female","360","310","27350","27570"
"In post","2022","Calderdale and Kirklees","Outside London","EO","Male","230","225","27440","27570"
"In post","2022","Calderdale and Kirklees","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","G6","Male","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","G7","Female","20","20","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","G7","Male","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","HEO","Female","30","30","32300","31990"
"In post","2022","Calderdale and Kirklees","Outside London","HEO","Male","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SEO","Female","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","Unknown","Female","140","130","29180","28200"
"In post","2022","Calderdale and Kirklees","Outside London","Unknown","Male","35","35","27930","27580"
"In post","2022","Cambridgeshire CC","Outside London","AA","Female","120","105","20870","20890"
"In post","2022","Cambridgeshire CC","Outside London","AA","Male","105","95","21350","20890"
"In post","2022","Cambridgeshire CC","Outside London","AO","Female","390","360","24320","21960"
"In post","2022","Cambridgeshire CC","Outside London","AO","Male","555","535","29100","30120"
"In post","2022","Cambridgeshire CC","Outside London","EO","Female","365","340","27210","26680"
"In post","2022","Cambridgeshire CC","Outside London","EO","Male","375","370","29820","27570"
"In post","2022","Cambridgeshire CC","Outside London","G6","Female","30","25","[c]","[c]"
"In post","2022","Cambridgeshire CC","Outside London","G6","Male","40","35","68110","64220"
"In post","2022","Cambridgeshire CC","Outside London","G7","Female","80","80","54510","53500"
"In post","2022","Cambridgeshire CC","Outside London","G7","Male","110","105","55320","54540"
"In post","2022","Cambridgeshire CC","Outside London","HEO","Female","330","315","33260","33300"
