"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","SEO/HEO","65","[c]","35090","36330"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","EO","45","[c]","28160","27570"
"Leaver Dept.","2022","Declared disabled","White","Unknown","G6/G7","50","[c]","57120","55550"
"Leaver Dept.","2022","Declared disabled","White","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","SEO/HEO","85","[c]","34990","34550"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","SEO/HEO","40","[c]","38290","37370"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Geography","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Medicine","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Medicine","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","AA/AO","230","[c]","21570","21260"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","EO","425","[c]","27510","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","G6/G7","55","[c]","56340","53860"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","SEO/HEO","170","[c]","35540","35000"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","SEO/HEO","80","[c]","36320","35070"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","EO","35","[c]","25960","26880"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","SEO/HEO","110","[c]","35090","34000"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
