"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","HM Prison and Probation Service","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Prison and Probation Service","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2022","16-19","HM Prison and Probation Service","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","10","10","22140","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","15","15","21580","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","15","15","22090","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","35","35","21540","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","10","10","21250","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","20","20","21500","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","10","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","10","10","22320","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","15","15","21250","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","20","20","21840","21250"
"In post","2022","16-19","HM Treasury (excl. agencies)","Inner London - West","Westminster","10","10","23980","24300"
"In post","2022","16-19","Home Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Kent","East Kent","15","15","22680","21680"
"In post","2022","16-19","Home Office","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Intellectual Property Office","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Met Office","Devon","Devon CC","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice (excl. agencies)","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Savings and Investments","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Budget Responsibility","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of the Public Guardian","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Registers of Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Royal Fleet Auxiliary","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Rural Payments Agency","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","25","25","22790","21050"
"In post","2022","16-19","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Serious Fraud Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","West Central Scotland","Glasgow City","10","10","21140","21050"
"In post","2022","16-19","Social Security Scotland","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Submarine Delivery Agency","Devon","Plymouth","10","10","18010","18030"
"In post","2022","16-19","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Transport Scotland","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Outer London - West and North West","Barnet","5","5","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","East Wales","Monmouthshire and Newport","10","10","21780","21870"
"In post","2022","16-19","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","10","10","20220","19860"
