"Status","Year","Age","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared disabled","White","London","1205","1170","47350","44610"
"In post","2022","30-39","Declared disabled","White","North East (England)","495","460","28290","26900"
"In post","2022","30-39","Declared disabled","White","North West (England)","970","915","29440","27570"
"In post","2022","30-39","Declared disabled","White","Northern Ireland","50","50","30020","26820"
"In post","2022","30-39","Declared disabled","White","Overseas","60","60","49350","51740"
"In post","2022","30-39","Declared disabled","White","Scotland","790","755","32100","28120"
"In post","2022","30-39","Declared disabled","White","South East (England)","570","540","30210","28470"
"In post","2022","30-39","Declared disabled","White","South West (England)","750","710","32690","31390"
"In post","2022","30-39","Declared disabled","White","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","White","Wales","620","580","29650","27120"
"In post","2022","30-39","Declared disabled","White","West Midlands (England)","425","405","30290","27570"
"In post","2022","30-39","Declared disabled","White","Yorkshire and The Humber","550","520","31080","27570"
"In post","2022","30-39","Declared non-disabled","Asian","East Midlands (England)","360","330","28100","26820"
"In post","2022","30-39","Declared non-disabled","Asian","East of England","245","225","29430","27570"
"In post","2022","30-39","Declared non-disabled","Asian","London","3005","2885","40540","35590"
"In post","2022","30-39","Declared non-disabled","Asian","North East (England)","170","155","30200","26990"
"In post","2022","30-39","Declared non-disabled","Asian","North West (England)","825","780","29430","27570"
"In post","2022","30-39","Declared non-disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Asian","Overseas","40","40","44760","41070"
"In post","2022","30-39","Declared non-disabled","Asian","Scotland","200","190","31730","27570"
"In post","2022","30-39","Declared non-disabled","Asian","South East (England)","270","250","30850","28530"
"In post","2022","30-39","Declared non-disabled","Asian","South West (England)","235","225","34830","33080"
"In post","2022","30-39","Declared non-disabled","Asian","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Asian","Wales","175","170","29890","27100"
"In post","2022","30-39","Declared non-disabled","Asian","West Midlands (England)","1195","1125","28560","27570"
"In post","2022","30-39","Declared non-disabled","Asian","Yorkshire and The Humber","735","680","28840","27570"
"In post","2022","30-39","Declared non-disabled","Black","East Midlands (England)","100","100","27490","26590"
"In post","2022","30-39","Declared non-disabled","Black","East of England","105","100","29720","29290"
"In post","2022","30-39","Declared non-disabled","Black","London","1485","1450","35930","33470"
"In post","2022","30-39","Declared non-disabled","Black","North East (England)","40","35","28260","26700"
"In post","2022","30-39","Declared non-disabled","Black","North West (England)","230","225","29820","27570"
"In post","2022","30-39","Declared non-disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Black","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Black","Scotland","80","75","26560","23340"
"In post","2022","30-39","Declared non-disabled","Black","South East (England)","155","150","30650","29290"
"In post","2022","30-39","Declared non-disabled","Black","South West (England)","155","150","32970","32330"
"In post","2022","30-39","Declared non-disabled","Black","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Black","Wales","55","50","27640","26820"
"In post","2022","30-39","Declared non-disabled","Black","West Midlands (England)","275","260","28800","27570"
"In post","2022","30-39","Declared non-disabled","Black","Yorkshire and The Humber","115","110","28450","27570"
"In post","2022","30-39","Declared non-disabled","Mixed","East Midlands (England)","85","80","31420","27570"
"In post","2022","30-39","Declared non-disabled","Mixed","East of England","75","70","28800","28700"
"In post","2022","30-39","Declared non-disabled","Mixed","London","800","780","44560","41750"
"In post","2022","30-39","Declared non-disabled","Mixed","North East (England)","55","55","30100","27140"
"In post","2022","30-39","Declared non-disabled","Mixed","North West (England)","180","175","30860","26820"
"In post","2022","30-39","Declared non-disabled","Mixed","Northern Ireland","10","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Mixed","Overseas","25","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Mixed","Scotland","75","75","33520","30950"
"In post","2022","30-39","Declared non-disabled","Mixed","South East (England)","130","125","32770","29890"
"In post","2022","30-39","Declared non-disabled","Mixed","South West (England)","140","130","34700","33300"
"In post","2022","30-39","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Mixed","Wales","90","90","32170","29430"
"In post","2022","30-39","Declared non-disabled","Mixed","West Midlands (England)","140","130","29570","27570"
"In post","2022","30-39","Declared non-disabled","Mixed","Yorkshire and The Humber","115","105","32490","27570"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","East of England","20","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","London","255","250","43120","37930"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","North West (England)","30","30","31350","27350"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Scotland","20","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","South East (England)","30","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","South West (England)","35","35","32020","29230"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Wales","15","15","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","West Midlands (England)","30","30","30530","27570"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Undeclared","East Midlands (England)","55","50","30220","27570"
"In post","2022","30-39","Declared non-disabled","Undeclared","East of England","75","70","30330","30310"
"In post","2022","30-39","Declared non-disabled","Undeclared","London","380","370","44120","40000"
"In post","2022","30-39","Declared non-disabled","Undeclared","North East (England)","55","50","31530","27570"
"In post","2022","30-39","Declared non-disabled","Undeclared","North West (England)","130","125","30000","26820"
"In post","2022","30-39","Declared non-disabled","Undeclared","Northern Ireland","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Undeclared","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Undeclared","Scotland","105","95","33510","27570"
"In post","2022","30-39","Declared non-disabled","Undeclared","South East (England)","165","160","36680","36850"
"In post","2022","30-39","Declared non-disabled","Undeclared","South West (England)","225","220","35800","36330"
"In post","2022","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Undeclared","Wales","115","110","29730","27570"
"In post","2022","30-39","Declared non-disabled","Undeclared","West Midlands (England)","105","100","28740","27570"
"In post","2022","30-39","Declared non-disabled","Undeclared","Yorkshire and The Humber","110","105","31460","28200"
"In post","2022","30-39","Declared non-disabled","Unknown","East Midlands (England)","95","85","27730","27130"
"In post","2022","30-39","Declared non-disabled","Unknown","East of England","95","85","30120","28700"
"In post","2022","30-39","Declared non-disabled","Unknown","London","335","320","43140","37600"
"In post","2022","30-39","Declared non-disabled","Unknown","North East (England)","155","140","27780","27350"
"In post","2022","30-39","Declared non-disabled","Unknown","North West (England)","335","310","27440","27260"
"In post","2022","30-39","Declared non-disabled","Unknown","Northern Ireland","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Overseas","15","15","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Scotland","160","145","28610","25120"
"In post","2022","30-39","Declared non-disabled","Unknown","South East (England)","180","165","33240","32040"
"In post","2022","30-39","Declared non-disabled","Unknown","South West (England)","290","275","32890","30530"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Wales","175","160","29870","27570"
"In post","2022","30-39","Declared non-disabled","Unknown","West Midlands (England)","160","150","29670","27570"
"In post","2022","30-39","Declared non-disabled","Unknown","Yorkshire and The Humber","170","150","30430","27570"
"In post","2022","30-39","Declared non-disabled","White","East Midlands (England)","2370","2235","30720","27570"
"In post","2022","30-39","Declared non-disabled","White","East of England","2370","2230","30850","29290"
"In post","2022","30-39","Declared non-disabled","White","London","10165","9880","49870","52040"
"In post","2022","30-39","Declared non-disabled","White","North East (England)","4175","3910","30340","27570"
"In post","2022","30-39","Declared non-disabled","White","North West (England)","7330","6950","30790","27570"
"In post","2022","30-39","Declared non-disabled","White","Northern Ireland","560","540","30780","26820"
"In post","2022","30-39","Declared non-disabled","White","Overseas","520","515","45790","46550"
"In post","2022","30-39","Declared non-disabled","White","Scotland","5815","5575","34180","31060"
"In post","2022","30-39","Declared non-disabled","White","South East (England)","4480","4230","32280","30210"
"In post","2022","30-39","Declared non-disabled","White","South West (England)","6195","5850","34740","33080"
"In post","2022","30-39","Declared non-disabled","White","Unknown","100","100","35160","31060"
"In post","2022","30-39","Declared non-disabled","White","Wales","5710","5375","31370","27570"
"In post","2022","30-39","Declared non-disabled","White","West Midlands (England)","2860","2710","31540","27570"
"In post","2022","30-39","Declared non-disabled","White","Yorkshire and The Humber","4330","4055","32760","29730"
"In post","2022","30-39","Undeclared","Asian","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","London","135","135","40740","36650"
"In post","2022","30-39","Undeclared","Asian","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","North West (England)","65","60","28660","27570"
"In post","2022","30-39","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Scotland","10","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","South East (England)","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","South West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","West Midlands (England)","75","70","26810","27570"
"In post","2022","30-39","Undeclared","Asian","Yorkshire and The Humber","45","40","28900","27570"
"In post","2022","30-39","Undeclared","Black","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","London","75","70","34790","31790"
"In post","2022","30-39","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","North West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","West Midlands (England)","15","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","London","45","40","44560","39510"
