"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","London","AO","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","London","EO","95","90","29800","29340"
"In post","2022","Asian","Digital, Data and Technology","London","G6","40","40","72370","72690"
"In post","2022","Asian","Digital, Data and Technology","London","G7","185","185","59700","58460"
"In post","2022","Asian","Digital, Data and Technology","London","HEO","145","140","35820","35200"
"In post","2022","Asian","Digital, Data and Technology","London","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","London","SEO","180","180","43550","42320"
"In post","2022","Asian","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","EO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","G7","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","HEO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North East (England)","SEO","30","30","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","EO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","G6","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","G7","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","HEO","50","45","32290","31990"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","SEO","45","45","39010","38880"
"In post","2022","Asian","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","G7","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","G7","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","HEO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","EO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","G7","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","EO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","G7","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Wales","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","EO","30","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","G6","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","G7","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","HEO","30","30","32690","32930"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","SEO","45","40","38400","36780"
"In post","2022","Asian","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","EO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","G7","30","30","54490","54260"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","HEO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","SEO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","London","AO","10","10","[c]","[c]"
"In post","2022","Asian","Economics","London","EO","20","20","[c]","[c]"
"In post","2022","Asian","Economics","London","G6","20","20","[c]","[c]"
"In post","2022","Asian","Economics","London","G7","65","60","56950","55730"
"In post","2022","Asian","Economics","London","HEO","70","70","34880","34000"
"In post","2022","Asian","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","London","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Economics","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Wales","AO","5","5","[c]","[c]"
"In post","2022","Asian","Economics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","Asian","Finance","East of England","AO","[c]","[c]","[c]","[c]"
