"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","West Yorkshire","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA","65","[c]","20640","21650"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AO","210","[c]","25480","25640"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","215","[c]","28680","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G7","15","[c]","58640","53260"
"New entrant CS","2022","Bedfordshire and Hertfordshire","HEO","40","[c]","33730","33700"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO","30","[c]","44450","44500"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","165","[c]","28720","26310"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA","100","[c]","21160","21790"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AO","430","[c]","25330","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","235","[c]","27270","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G7","35","[c]","56840","53350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","HEO","125","[c]","32250","33000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO","75","[c]","40400","40000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","300","[c]","28680","24270"
"New entrant CS","2022","Cheshire","AA","50","[c]","20600","20890"
"New entrant CS","2022","Cheshire","AO","195","[c]","21860","21300"
"New entrant CS","2022","Cheshire","EO","105","[c]","28880","28840"
"New entrant CS","2022","Cheshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G7","30","[c]","52930","50210"
"New entrant CS","2022","Cheshire","HEO","65","[c]","33200","31950"
"New entrant CS","2022","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO","25","[c]","38610","36700"
"New entrant CS","2022","Cheshire","Unknown","115","[c]","26290","24800"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA","15","[c]","19990","19200"
"New entrant CS","2022","Cornwall and Isles of Scilly","AO","115","[c]","21550","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","30","[c]","26770","27570"
"New entrant CS","2022","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","HEO","20","[c]","32220","32310"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO","15","[c]","39660","36190"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AO","175","[c]","21760","21300"
"New entrant CS","2022","Cumbria","EO","45","[c]","26790","27570"
"New entrant CS","2022","Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G7","10","[c]","57810","48710"
"New entrant CS","2022","Cumbria","HEO","20","[c]","29890","29180"
"New entrant CS","2022","Cumbria","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","95","[c]","31030","28200"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA","80","[c]","20510","20890"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AO","715","[c]","21550","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","560","[c]","26630","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G7","50","[c]","52930","49860"
"New entrant CS","2022","Derbyshire and Nottinghamshire","HEO","270","[c]","31950","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO","95","[c]","39630","38650"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","345","[c]","27840","25480"
"New entrant CS","2022","Devon","AA","135","[c]","19710","19380"
"New entrant CS","2022","Devon","AO","335","[c]","22090","21750"
"New entrant CS","2022","Devon","EO","145","[c]","26170","24950"
"New entrant CS","2022","Devon","G6","15","[c]","63950","59290"
"New entrant CS","2022","Devon","G7","55","[c]","49970","47550"
"New entrant CS","2022","Devon","HEO","80","[c]","31600","31200"
"New entrant CS","2022","Devon","SEO","60","[c]","38440","37420"
"New entrant CS","2022","Devon","Unknown","195","[c]","27330","24800"
"New entrant CS","2022","Dorset and Somerset","AA","55","[c]","20740","20890"
"New entrant CS","2022","Dorset and Somerset","AO","245","[c]","21970","21260"
"New entrant CS","2022","Dorset and Somerset","EO","105","[c]","26240","26740"
"New entrant CS","2022","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G7","10","[c]","60350","54000"
"New entrant CS","2022","Dorset and Somerset","HEO","65","[c]","32350","33000"
"New entrant CS","2022","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO","40","[c]","41620","42510"
"New entrant CS","2022","Dorset and Somerset","Unknown","185","[c]","27000","24090"
"New entrant CS","2022","East Anglia","AA","160","[c]","20700","20890"
"New entrant CS","2022","East Anglia","AO","580","[c]","23090","21820"
"New entrant CS","2022","East Anglia","EO","315","[c]","26540","26590"
"New entrant CS","2022","East Anglia","G6","10","[c]","80730","78480"
"New entrant CS","2022","East Anglia","G7","35","[c]","54860","52610"
"New entrant CS","2022","East Anglia","HEO","120","[c]","32040","31000"
"New entrant CS","2022","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO","70","[c]","39830","37800"
"New entrant CS","2022","East Anglia","Unknown","475","[c]","26290","24800"
"New entrant CS","2022","East Wales","AA","80","[c]","20200","20890"
"New entrant CS","2022","East Wales","AO","980","[c]","21280","21250"
"New entrant CS","2022","East Wales","EO","490","[c]","25910","25860"
"New entrant CS","2022","East Wales","G6","25","[c]","64940","64290"
"New entrant CS","2022","East Wales","G7","120","[c]","52920","51380"
"New entrant CS","2022","East Wales","HEO","410","[c]","31510","30710"
"New entrant CS","2022","East Wales","SCS level","15","[c]","83170","75110"
"New entrant CS","2022","East Wales","SEO","230","[c]","39930","39670"
"New entrant CS","2022","East Wales","Unknown","190","[c]","26510","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA","60","[c]","20420","20890"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AO","275","[c]","22430","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","75","[c]","26280","26350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HEO","15","[c]","30360","30350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","155","[c]","28460","26310"
"New entrant CS","2022","Eastern Scotland","AA","485","[c]","21440","21050"
"New entrant CS","2022","Eastern Scotland","AO","960","[c]","22080","21260"
"New entrant CS","2022","Eastern Scotland","EO","760","[c]","27240","27230"
"New entrant CS","2022","Eastern Scotland","G6","55","[c]","68360","67550"
"New entrant CS","2022","Eastern Scotland","G7","185","[c]","52770","49860"
"New entrant CS","2022","Eastern Scotland","HEO","500","[c]","32280","31540"
"New entrant CS","2022","Eastern Scotland","SCS level","15","[c]","87550","78810"
"New entrant CS","2022","Eastern Scotland","SEO","335","[c]","40890","39660"
"New entrant CS","2022","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA","55","[c]","21370","20890"
"New entrant CS","2022","Essex","AO","225","[c]","23750","24250"
"New entrant CS","2022","Essex","EO","155","[c]","28850","29290"
"New entrant CS","2022","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G7","10","[c]","55950","53050"
"New entrant CS","2022","Essex","HEO","40","[c]","33530","33000"
"New entrant CS","2022","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO","25","[c]","40100","40180"
"New entrant CS","2022","Essex","Unknown","260","[c]","28170","24800"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA","185","[c]","19590","19200"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AO","610","[c]","21620","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","795","[c]","24050","24750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6","45","[c]","68200","65740"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G7","265","[c]","51760","49970"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","770","[c]","30160","29230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","[c]","112720","1e+05"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","500","[c]","39880","39750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","540","[c]","30290","27540"
"New entrant CS","2022","Greater Manchester","AA","60","[c]","19770","20890"
"New entrant CS","2022","Greater Manchester","AO","1075","[c]","21430","21250"
"New entrant CS","2022","Greater Manchester","EO","860","[c]","26500","26590"
"New entrant CS","2022","Greater Manchester","G6","45","[c]","66880","64780"
"New entrant CS","2022","Greater Manchester","G7","185","[c]","53250","52060"
"New entrant CS","2022","Greater Manchester","HEO","470","[c]","31820","32110"
"New entrant CS","2022","Greater Manchester","SCS level","10","[c]","92010","84560"
"New entrant CS","2022","Greater Manchester","SEO","225","[c]","38320","37300"
"New entrant CS","2022","Greater Manchester","Unknown","495","[c]","27290","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","AA","175","[c]","19760","19010"
"New entrant CS","2022","Hampshire and Isle of Wight","AO","485","[c]","22110","21250"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","320","[c]","25740","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","G6","15","[c]","73290","74690"
"New entrant CS","2022","Hampshire and Isle of Wight","G7","115","[c]","53380","52000"
"New entrant CS","2022","Hampshire and Isle of Wight","HEO","305","[c]","29920","30450"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO","125","[c]","39720","38650"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","240","[c]","28220","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA","45","[c]","20430","20890"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AO","205","[c]","22090","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","150","[c]","26800","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G7","20","[c]","50580","48930"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","HEO","30","[c]","29810","29760"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO","25","[c]","40330","39310"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","160","[c]","28920","25770"
"New entrant CS","2022","Highlands and Islands","AA","15","[c]","22540","21840"
"New entrant CS","2022","Highlands and Islands","AO","55","[c]","21980","21260"
"New entrant CS","2022","Highlands and Islands","EO","65","[c]","27650","27570"
"New entrant CS","2022","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","HEO","15","[c]","31510","31540"
"New entrant CS","2022","Highlands and Islands","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA","40","[c]","23580","22180"
"New entrant CS","2022","Inner London - East","AO","340","[c]","25740","25000"
"New entrant CS","2022","Inner London - East","EO","860","[c]","29730","30750"
"New entrant CS","2022","Inner London - East","G6","75","[c]","71480","70880"
"New entrant CS","2022","Inner London - East","G7","265","[c]","57080","55000"
"New entrant CS","2022","Inner London - East","HEO","535","[c]","34860","34260"
"New entrant CS","2022","Inner London - East","SCS level","55","[c]","104260","98000"
"New entrant CS","2022","Inner London - East","SEO","260","[c]","41990","41750"
"New entrant CS","2022","Inner London - East","Unknown","450","[c]","36610","33700"
"New entrant CS","2022","Inner London - West","AA","120","[c]","22490","22460"
"New entrant CS","2022","Inner London - West","AO","650","[c]","25040","23770"
"New entrant CS","2022","Inner London - West","EO","1730","[c]","27780","27680"
"New entrant CS","2022","Inner London - West","G6","270","[c]","68480","66160"
"New entrant CS","2022","Inner London - West","G7","1045","[c]","54980","53640"
"New entrant CS","2022","Inner London - West","HEO","2620","[c]","32980","33210"
"New entrant CS","2022","Inner London - West","SCS level","140","[c]","99550","90000"
"New entrant CS","2022","Inner London - West","SEO","1080","[c]","41560","40720"
"New entrant CS","2022","Inner London - West","Unknown","120","[c]","33130","30200"
"New entrant CS","2022","Kent","AA","90","[c]","20950","20890"
"New entrant CS","2022","Kent","AO","500","[c]","24860","24250"
"New entrant CS","2022","Kent","EO","195","[c]","27780","26130"
"New entrant CS","2022","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G7","10","[c]","53670","50730"
"New entrant CS","2022","Kent","HEO","30","[c]","31900","31610"
"New entrant CS","2022","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO","15","[c]","36440","36630"
"New entrant CS","2022","Kent","Unknown","245","[c]","28090","26310"
"New entrant CS","2022","Lancashire","AA","80","[c]","20470","20890"
"New entrant CS","2022","Lancashire","AO","790","[c]","21700","21260"
"New entrant CS","2022","Lancashire","EO","310","[c]","27380","27570"
"New entrant CS","2022","Lancashire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G7","45","[c]","53210","52670"
"New entrant CS","2022","Lancashire","HEO","50","[c]","31710","31990"
"New entrant CS","2022","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO","55","[c]","39290","38500"
"New entrant CS","2022","Lancashire","Unknown","265","[c]","28030","24800"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA","70","[c]","20610","20890"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AO","555","[c]","21770","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","130","[c]","26920","27570"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G7","10","[c]","53060","48860"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","HEO","30","[c]","31990","30630"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO","20","[c]","41360","41630"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","235","[c]","28400","24800"
"New entrant CS","2022","Lincolnshire","AA","60","[c]","20500","19810"
"New entrant CS","2022","Lincolnshire","AO","125","[c]","22640","23140"
"New entrant CS","2022","Lincolnshire","EO","95","[c]","26750","27570"
"New entrant CS","2022","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","HEO","40","[c]","31860","32000"
"New entrant CS","2022","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO","20","[c]","40170","40000"
"New entrant CS","2022","Lincolnshire","Unknown","95","[c]","28760","26310"
"New entrant CS","2022","Merseyside","AA","50","[c]","18640","18240"
"New entrant CS","2022","Merseyside","AO","1180","[c]","21230","21250"
"New entrant CS","2022","Merseyside","EO","795","[c]","26350","26590"
"New entrant CS","2022","Merseyside","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","G7","40","[c]","55910","53430"
"New entrant CS","2022","Merseyside","HEO","245","[c]","32200","33080"
"New entrant CS","2022","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","SEO","90","[c]","39850","39330"
"New entrant CS","2022","Merseyside","Unknown","435","[c]","27360","24800"
"New entrant CS","2022","North Eastern Scotland","AA","15","[c]","21310","21050"
"New entrant CS","2022","North Eastern Scotland","AO","80","[c]","23180","22640"
"New entrant CS","2022","North Eastern Scotland","EO","95","[c]","27190","27230"
"New entrant CS","2022","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","HEO","40","[c]","31700","31540"
"New entrant CS","2022","North Eastern Scotland","SEO","30","[c]","54090","46540"
"New entrant CS","2022","North Yorkshire","AA","20","[c]","20920","19810"
"New entrant CS","2022","North Yorkshire","AO","135","[c]","21870","21300"
"New entrant CS","2022","North Yorkshire","EO","130","[c]","25810","26130"
"New entrant CS","2022","North Yorkshire","G6","10","[c]","64380","63260"
"New entrant CS","2022","North Yorkshire","G7","65","[c]","52540","49520"
"New entrant CS","2022","North Yorkshire","HEO","125","[c]","31100","30360"
"New entrant CS","2022","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SEO","80","[c]","39210","37300"
"New entrant CS","2022","North Yorkshire","Unknown","90","[c]","27030","24800"
"New entrant CS","2022","Northern Ireland","AA","25","[c]","19930","19810"
"New entrant CS","2022","Northern Ireland","AO","215","[c]","21260","21250"
"New entrant CS","2022","Northern Ireland","EO","165","[c]","26160","26590"
"New entrant CS","2022","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G7","25","[c]","52380","52080"
"New entrant CS","2022","Northern Ireland","HEO","135","[c]","33070","33080"
"New entrant CS","2022","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO","35","[c]","39620","40000"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA","15","[c]","19320","19200"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AO","1460","[c]","21250","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","740","[c]","26630","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G6","15","[c]","63560","64050"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G7","100","[c]","52710","52050"
"New entrant CS","2022","Northumberland, and Tyne and Wear","HEO","275","[c]","31810","33080"
"New entrant CS","2022","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","SEO","130","[c]","38390","37450"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","260","[c]","28050","26310"
"New entrant CS","2022","Outer London - East and North East","AA","50","[c]","23570","24080"
"New entrant CS","2022","Outer London - East and North East","AO","220","[c]","26850","25110"
"New entrant CS","2022","Outer London - East and North East","EO","220","[c]","30550","31060"
"New entrant CS","2022","Outer London - East and North East","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","HEO","15","[c]","33350","33070"
"New entrant CS","2022","Outer London - East and North East","SEO","15","[c]","43240","41750"
"New entrant CS","2022","Outer London - East and North East","Unknown","155","[c]","32400","28690"
"New entrant CS","2022","Outer London - South","AA","15","[c]","22480","22460"
"New entrant CS","2022","Outer London - South","AO","140","[c]","24380","25110"
"New entrant CS","2022","Outer London - South","EO","445","[c]","30000","30600"
"New entrant CS","2022","Outer London - South","G6","15","[c]","72350","70600"
"New entrant CS","2022","Outer London - South","G7","60","[c]","59860","58600"
"New entrant CS","2022","Outer London - South","HEO","225","[c]","35620","35490"
"New entrant CS","2022","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","SEO","75","[c]","43300","42100"
"New entrant CS","2022","Outer London - South","Unknown","175","[c]","32590","30200"
"New entrant CS","2022","Outer London - West and North West","AA","55","[c]","22940","22350"
"New entrant CS","2022","Outer London - West and North West","AO","270","[c]","26400","25110"
"New entrant CS","2022","Outer London - West and North West","EO","520","[c]","29140","28700"
"New entrant CS","2022","Outer London - West and North West","G6","10","[c]","59090","59400"
"New entrant CS","2022","Outer London - West and North West","G7","25","[c]","53470","52610"
"New entrant CS","2022","Outer London - West and North West","HEO","125","[c]","32320","32330"
"New entrant CS","2022","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","SEO","75","[c]","41880","40350"
"New entrant CS","2022","Outer London - West and North West","Unknown","185","[c]","32350","28330"
"New entrant CS","2022","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","HEO","25","[c]","37170","36740"
"New entrant CS","2022","Overseas","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","AA","90","[c]","20950","20890"
"New entrant CS","2022","Shropshire and Staffordshire","AO","425","[c]","22000","21260"
"New entrant CS","2022","Shropshire and Staffordshire","EO","200","[c]","26960","27350"
"New entrant CS","2022","Shropshire and Staffordshire","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","G7","35","[c]","57920","53830"
"New entrant CS","2022","Shropshire and Staffordshire","HEO","60","[c]","32300","33000"
"New entrant CS","2022","Shropshire and Staffordshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","SEO","55","[c]","40500","40090"
"New entrant CS","2022","Shropshire and Staffordshire","Unknown","210","[c]","27440","24800"
"New entrant CS","2022","South Yorkshire","AA","55","[c]","20710","20890"
"New entrant CS","2022","South Yorkshire","AO","335","[c]","21680","21260"
"New entrant CS","2022","South Yorkshire","EO","320","[c]","26570","26880"
"New entrant CS","2022","South Yorkshire","G6","20","[c]","65110","63260"
"New entrant CS","2022","South Yorkshire","G7","65","[c]","53760","51790"
"New entrant CS","2022","South Yorkshire","HEO","95","[c]","30810","30820"
"New entrant CS","2022","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","SEO","100","[c]","38530","36500"
"New entrant CS","2022","South Yorkshire","Unknown","235","[c]","28300","26310"
"New entrant CS","2022","Southern Scotland","AA","25","[c]","21100","20950"
"New entrant CS","2022","Southern Scotland","AO","425","[c]","21740","21250"
"New entrant CS","2022","Southern Scotland","EO","205","[c]","26650","27570"
"New entrant CS","2022","Southern Scotland","G7","10","[c]","56360","52080"
"New entrant CS","2022","Southern Scotland","HEO","20","[c]","31350","31540"
"New entrant CS","2022","Southern Scotland","SEO","20","[c]","40320","41750"
"New entrant CS","2022","Surrey, East and West Sussex","AA","100","[c]","22150","21790"
"New entrant CS","2022","Surrey, East and West Sussex","AO","470","[c]","24920","24370"
"New entrant CS","2022","Surrey, East and West Sussex","EO","265","[c]","27750","27570"
"New entrant CS","2022","Surrey, East and West Sussex","G6","15","[c]","72370","66000"
"New entrant CS","2022","Surrey, East and West Sussex","G7","35","[c]","54070","52290"
"New entrant CS","2022","Surrey, East and West Sussex","HEO","70","[c]","32760","32560"
"New entrant CS","2022","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","SEO","55","[c]","39390","38750"
"New entrant CS","2022","Surrey, East and West Sussex","Unknown","305","[c]","29170","26310"
"New entrant CS","2022","Tees Valley and Durham","AA","100","[c]","20790","20890"
"New entrant CS","2022","Tees Valley and Durham","AO","470","[c]","22280","22010"
"New entrant CS","2022","Tees Valley and Durham","EO","185","[c]","26460","27570"
"New entrant CS","2022","Tees Valley and Durham","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","G7","45","[c]","51120","49500"
"New entrant CS","2022","Tees Valley and Durham","HEO","95","[c]","29890","29360"
"New entrant CS","2022","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","SEO","60","[c]","36580","36500"
"New entrant CS","2022","Tees Valley and Durham","Unknown","260","[c]","28280","27610"
"New entrant CS","2022","Unknown","AA","30","[c]","19160","18310"
"New entrant CS","2022","Unknown","AO","95","[c]","21630","21260"
"New entrant CS","2022","Unknown","EO","115","[c]","27870","27570"
"New entrant CS","2022","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G7","40","[c]","56100","54350"
"New entrant CS","2022","Unknown","HEO","135","[c]","30660","28000"
"New entrant CS","2022","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO","40","[c]","39390","40250"
"New entrant CS","2022","Unknown","Unknown","400","[c]","23820","16190"
"New entrant CS","2022","West Central Scotland","AA","410","[c]","21170","21050"
"New entrant CS","2022","West Central Scotland","AO","840","[c]","21670","21260"
"New entrant CS","2022","West Central Scotland","EO","885","[c]","26780","27230"
"New entrant CS","2022","West Central Scotland","G6","55","[c]","67540","65280"
"New entrant CS","2022","West Central Scotland","G7","155","[c]","52610","49860"
"New entrant CS","2022","West Central Scotland","HEO","520","[c]","32170","31540"
"New entrant CS","2022","West Central Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","West Central Scotland","SEO","265","[c]","41150","39660"
"New entrant CS","2022","West Central Scotland","Unknown","10","[c]","41920","35150"
"New entrant CS","2022","West Midlands","AA","40","[c]","19630","19200"
"New entrant CS","2022","West Midlands","AO","1075","[c]","21350","21250"
"New entrant CS","2022","West Midlands","EO","1015","[c]","26710","26590"
"New entrant CS","2022","West Midlands","G6","35","[c]","69220","66000"
"New entrant CS","2022","West Midlands","G7","160","[c]","52110","49860"
"New entrant CS","2022","West Midlands","HEO","435","[c]","31660","30820"
"New entrant CS","2022","West Midlands","SCS level","15","[c]","110300","114000"
"New entrant CS","2022","West Midlands","SEO","240","[c]","38260","37300"
"New entrant CS","2022","West Midlands","Unknown","495","[c]","27630","24800"
"New entrant CS","2022","West Wales and The Valleys","AA","280","[c]","18570","18310"
"New entrant CS","2022","West Wales and The Valleys","AO","620","[c]","21600","21300"
"New entrant CS","2022","West Wales and The Valleys","EO","315","[c]","27260","27570"
"New entrant CS","2022","West Wales and The Valleys","G6","15","[c]","67630","65950"
"New entrant CS","2022","West Wales and The Valleys","G7","40","[c]","51700","51380"
"New entrant CS","2022","West Wales and The Valleys","HEO","95","[c]","32360","31210"
"New entrant CS","2022","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Wales and The Valleys","SEO","80","[c]","39530","40100"
"New entrant CS","2022","West Wales and The Valleys","Unknown","235","[c]","25940","23170"
