"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO","Heterosexual / straight","60","[c]","43410","43170"
"Leaver CS","2022","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SEO","Heterosexual / straight","40","[c]","43260","40940"
"Leaver CS","2022","50-59","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
