"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Asian","Finance","AO","35","35","21710","21250"
"In post","2022","20-29","Asian","Finance","EO","55","55","26240","26180"
"In post","2022","20-29","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Finance","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Finance","HEO","70","70","32680","32790"
"In post","2022","20-29","Asian","Finance","SEO","45","45","40240","40620"
"In post","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","AO","20","15","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","EO","50","50","27360","27270"
"In post","2022","20-29","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","HEO","40","40","32470","32960"
"In post","2022","20-29","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","AO","60","60","22760","23720"
"In post","2022","20-29","Asian","Legal","EO","70","70","27430","26950"
"In post","2022","20-29","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","G7","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Legal","HEO","30","30","[c]","[c]"
"In post","2022","20-29","Asian","Legal","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","No function","AA","60","55","21180","21650"
"In post","2022","20-29","Asian","No function","AO","1190","1140","22180","21260"
"In post","2022","20-29","Asian","No function","EO","1575","1550","28440","27570"
"In post","2022","20-29","Asian","No function","G6","5","5","[c]","[c]"
"In post","2022","20-29","Asian","No function","G7","180","180","54760","53690"
"In post","2022","20-29","Asian","No function","HEO","765","760","33540","33230"
"In post","2022","20-29","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","No function","SEO","225","220","39960","40050"
"In post","2022","20-29","Asian","No function","Unknown","145","145","25320","24090"
"In post","2022","20-29","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","EO","65","65","26480","27170"
"In post","2022","20-29","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","HEO","75","75","32960","33120"
"In post","2022","20-29","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","SEO","30","30","40690","41370"
"In post","2022","20-29","Asian","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","EO","30","30","[c]","[c]"
"In post","2022","20-29","Asian","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","HEO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Property","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","AA","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","AO","155","145","22710","21680"
"In post","2022","20-29","Asian","Unknown","EO","240","240","27220","28650"
"In post","2022","20-29","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","G7","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","HEO","155","150","34360","35050"
"In post","2022","20-29","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","SEO","55","55","42130","41950"
"In post","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Analysis","AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Analysis","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Analysis","G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Analysis","HEO","35","35","33730","33610"
"In post","2022","20-29","Black","Analysis","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Commercial","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Communications","EO","35","35","27190","26820"
"In post","2022","20-29","Black","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","AO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","EO","30","30","29120","29880"
"In post","2022","20-29","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","AO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","EO","30","30","27130","27060"
"In post","2022","20-29","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","G7","10","10","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Finance","EO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","AO","10","5","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","EO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","AO","35","35","22380","22200"
"In post","2022","20-29","Black","Legal","EO","30","30","27530","26950"
"In post","2022","20-29","Black","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Legal","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","No function","AA","30","30","22770","21790"
"In post","2022","20-29","Black","No function","AO","345","335","24880","23760"
"In post","2022","20-29","Black","No function","EO","675","665","29250","29290"
"In post","2022","20-29","Black","No function","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","No function","G7","50","50","53810","53380"
"In post","2022","20-29","Black","No function","HEO","265","260","33470","33370"
"In post","2022","20-29","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","No function","SEO","80","80","40100","40060"
"In post","2022","20-29","Black","No function","Unknown","145","140","26910","27060"
"In post","2022","20-29","Black","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","EO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","HEO","25","25","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","AA","5","5","[c]","[c]"
"In post","2022","20-29","Black","Unknown","AO","30","30","24300","25630"
"In post","2022","20-29","Black","Unknown","EO","70","65","27950","28650"
"In post","2022","20-29","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Unknown","HEO","45","45","34640","35050"
"In post","2022","20-29","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","EO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","HEO","55","55","33590","33490"
"In post","2022","20-29","Mixed","Analysis","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","EO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","EO","30","30","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","EO","35","35","28660","27570"
"In post","2022","20-29","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","G7","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","AO","15","10","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","SEO","[c]","[c]","[c]","[c]"
