"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Analysis","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","G6/G7","20","[c]","71700","70900"
"New entrant CS","2022","50-59","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East Midlands (England)","EO","10","[c]","26590","26590"
"New entrant CS","2022","50-59","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","SEO/HEO","10","[c]","40050","40600"
"New entrant CS","2022","50-59","Communications","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","EO","10","[c]","26590","26590"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","EO","15","[c]","29480","30750"
"New entrant CS","2022","50-59","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North West (England)","EO","15","[c]","27130","27570"
"New entrant CS","2022","50-59","Counter Fraud","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","AA/AO","20","[c]","21200","21260"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South East (England)","AA/AO","20","[c]","22610","21260"
"New entrant CS","2022","50-59","Counter Fraud","South East (England)","EO","10","[c]","27750","27570"
"New entrant CS","2022","50-59","Counter Fraud","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Wales","EO","10","[c]","26540","27570"
"New entrant CS","2022","50-59","Counter Fraud","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East Midlands (England)","AA/AO","15","[c]","21240","21260"
"New entrant CS","2022","50-59","Debt","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North East (England)","AA/AO","20","[c]","21260","21260"
"New entrant CS","2022","50-59","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Scotland","AA/AO","10","[c]","21250","21250"
"New entrant CS","2022","50-59","Debt","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","West Midlands (England)","AA/AO","20","[c]","21260","21250"
"New entrant CS","2022","50-59","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","G6/G7","35","[c]","59870","58130"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","SEO/HEO","40","[c]","39750","40200"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","G6/G7","20","[c]","56070","57920"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","SEO/HEO","20","[c]","36170","35950"
