"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","West Midlands","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","West Midlands","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Finance","West Midlands","G6/G7","Heterosexual / straight","100","95","54880","50630"
"In post","2022","Finance","West Midlands","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","West Midlands","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","West Midlands","G6/G7","Unknown","35","35","56090","50630"
"In post","2022","Finance","West Midlands","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands","SEO/HEO","Heterosexual / straight","220","210","35250","36500"
"In post","2022","Finance","West Midlands","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","West Midlands","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","West Midlands","SEO/HEO","Unknown","75","75","36350","36500"
"In post","2022","Finance","West Wales and The Valleys","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","AA/AO","Undeclared","10","5","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","EO","Heterosexual / straight","30","30","26460","26470"
"In post","2022","Finance","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","75","70","36340","35510"
"In post","2022","Finance","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","West Wales and The Valleys","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Finance","West Yorkshire","AA/AO","Heterosexual / straight","130","105","21500","21250"
"In post","2022","Finance","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Yorkshire","AA/AO","Undeclared","35","30","21650","22080"
"In post","2022","Finance","West Yorkshire","AA/AO","Unknown","145","115","21530","21250"
"In post","2022","Finance","West Yorkshire","EO","Heterosexual / straight","110","100","26240","26820"
"In post","2022","Finance","West Yorkshire","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","West Yorkshire","EO","Undeclared","35","35","24890","23690"
"In post","2022","Finance","West Yorkshire","EO","Unknown","40","35","26860","26820"
"In post","2022","Finance","West Yorkshire","G6/G7","Heterosexual / straight","145","140","56470","55210"
"In post","2022","Finance","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Yorkshire","G6/G7","Undeclared","30","30","53660","49660"
"In post","2022","Finance","West Yorkshire","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","Finance","West Yorkshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Yorkshire","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Yorkshire","SEO/HEO","Heterosexual / straight","235","225","35280","35310"
"In post","2022","Finance","West Yorkshire","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","West Yorkshire","SEO/HEO","Undeclared","45","45","33820","31990"
"In post","2022","Finance","West Yorkshire","SEO/HEO","Unknown","65","65","36280","35900"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","30","30","21300","21300"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","35","35","21300","21300"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","30","30","33570","31900"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Grants Management","Cheshire","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Grants Management","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","AA/AO","Unknown","35","35","21300","21300"
"In post","2022","Grants Management","Cheshire","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Grants Management","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Grants Management","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","AA/AO","Heterosexual / straight","180","155","21300","21300"
"In post","2022","Grants Management","Cumbria","AA/AO","LGBO","15","10","[c]","[c]"
"In post","2022","Grants Management","Cumbria","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Grants Management","Cumbria","AA/AO","Unknown","295","265","21300","21300"
"In post","2022","Grants Management","Cumbria","EO","Heterosexual / straight","95","85","25410","25190"
"In post","2022","Grants Management","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","Cumbria","EO","Unknown","70","65","25230","24920"
"In post","2022","Grants Management","Cumbria","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Grants Management","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Grants Management","Cumbria","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","SEO/HEO","Heterosexual / straight","55","50","32620","30470"
"In post","2022","Grants Management","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","Cumbria","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","AA/AO","Unknown","30","30","21090","21300"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","EO","Unknown","15","10","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Grants Management","Devon","AA/AO","Heterosexual / straight","40","35","21300","21300"
"In post","2022","Grants Management","Devon","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Grants Management","Devon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","AA/AO","Unknown","30","30","21300","21300"
"In post","2022","Grants Management","Devon","EO","Heterosexual / straight","35","30","25930","25930"
"In post","2022","Grants Management","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Grants Management","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Grants Management","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Grants Management","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Grants Management","East Anglia","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Grants Management","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Grants Management","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
