"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Project Delivery","Overseas","Male","100","100","57210","56760"
"In post","2022","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","London","Female","170","160","44550","39640"
"In post","2022","40-49","Property","London","Male","205","200","46760","42450"
"In post","2022","40-49","Property","Outside London","Female","790","735","35660","33300"
"In post","2022","40-49","Property","Outside London","Male","870","860","38860","33940"
"In post","2022","40-49","Property","Overseas","Female","10","10","[c]","[c]"
"In post","2022","40-49","Property","Overseas","Male","45","45","38150","38080"
"In post","2022","40-49","Property","Unknown","Female","5","5","[c]","[c]"
"In post","2022","40-49","Property","Unknown","Male","10","10","[c]","[c]"
"In post","2022","40-49","Security","London","Female","140","135","46050","42470"
"In post","2022","40-49","Security","London","Male","260","260","48010","44900"
"In post","2022","40-49","Security","Outside London","Female","485","460","32670","31890"
"In post","2022","40-49","Security","Outside London","Male","1245","1240","32920","33300"
"In post","2022","40-49","Security","Overseas","Female","10","10","[c]","[c]"
"In post","2022","40-49","Security","Overseas","Male","25","25","[c]","[c]"
"In post","2022","40-49","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2022","40-49","Security","Unknown","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","London","Female","2165","1980","42750","36620"
"In post","2022","40-49","Unknown","London","Male","1800","1785","44810","41950"
"In post","2022","40-49","Unknown","Outside London","Female","8210","7505","35810","30820"
"In post","2022","40-49","Unknown","Outside London","Male","6560","6470","36460","30890"
"In post","2022","40-49","Unknown","Overseas","Female","165","160","44670","41600"
"In post","2022","40-49","Unknown","Overseas","Male","120","120","45210","41600"
"In post","2022","40-49","Unknown","Unknown","Female","70","65","37880","33300"
"In post","2022","40-49","Unknown","Unknown","Male","325","325","41550","36970"
"In post","2022","50-59","Analysis","London","Female","160","145","60510","59600"
"In post","2022","50-59","Analysis","London","Male","255","250","62710","60480"
"In post","2022","50-59","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Outside London","Female","315","290","39450","36840"
"In post","2022","50-59","Analysis","Outside London","Male","355","350","44870","43050"
"In post","2022","50-59","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","London","Female","185","180","61110","56750"
"In post","2022","50-59","Commercial","London","Male","260","260","73450","64500"
"In post","2022","50-59","Commercial","Outside London","Female","635","610","44030","39850"
"In post","2022","50-59","Commercial","Outside London","Male","630","630","51160","44110"
"In post","2022","50-59","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","Male","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Male","10","10","[c]","[c]"
"In post","2022","50-59","Communications","London","Female","195","190","49940","45200"
"In post","2022","50-59","Communications","London","Male","130","130","54000","48200"
"In post","2022","50-59","Communications","Outside London","Female","560","520","33920","31520"
"In post","2022","50-59","Communications","Outside London","Male","455","445","33260","29200"
"In post","2022","50-59","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","London","Female","685","640","36350","33440"
"In post","2022","50-59","Counter Fraud","London","Male","590","580","41610","37930"
"In post","2022","50-59","Counter Fraud","Outside London","Female","2510","2255","30470","27570"
"In post","2022","50-59","Counter Fraud","Outside London","Male","2035","1980","33640","30810"
"In post","2022","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Debt","London","Female","120","110","28830","26400"
"In post","2022","50-59","Debt","London","Male","90","85","32770","26400"
"In post","2022","50-59","Debt","Outside London","Female","1140","970","24000","21260"
"In post","2022","50-59","Debt","Outside London","Male","545","520","24330","21260"
"In post","2022","50-59","Debt","Unknown","Female","25","20","[c]","[c]"
"In post","2022","50-59","Debt","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","London","Female","315","305","47520","43330"
"In post","2022","50-59","Digital, Data & Technology","London","Male","600","600","49900","45670"
"In post","2022","50-59","Digital, Data & Technology","Outside London","Female","1840","1750","39710","36460"
"In post","2022","50-59","Digital, Data & Technology","Outside London","Male","3155","3110","42860","40000"
"In post","2022","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Overseas","Male","20","20","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Female","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Finance","London","Female","420","410","46300","40960"
"In post","2022","50-59","Finance","London","Male","395","395","54090","52250"
"In post","2022","50-59","Finance","Outside London","Female","1780","1635","35780","33170"
"In post","2022","50-59","Finance","Outside London","Male","1195","1165","40880","36800"
"In post","2022","50-59","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Overseas","Male","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Grants Management","Outside London","Female","320","285","26430","24920"
"In post","2022","50-59","Grants Management","Outside London","Male","250","240","28630","25470"
"In post","2022","50-59","Human Resources","London","Female","495","480","49460","45090"
"In post","2022","50-59","Human Resources","London","Male","250","250","50980","44160"
"In post","2022","50-59","Human Resources","Outside London","Female","1855","1740","36500","33300"
"In post","2022","50-59","Human Resources","Outside London","Male","835","825","37600","33370"
"In post","2022","50-59","Human Resources","Overseas","Female","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","Female","45","40","53100","49860"
"In post","2022","50-59","Internal Audit","London","Male","45","45","59720","54880"
"In post","2022","50-59","Internal Audit","Outside London","Female","115","110","45200","42810"
"In post","2022","50-59","Internal Audit","Outside London","Male","110","110","48390","45520"
"In post","2022","50-59","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","London","Female","765","705","55800","60790"
"In post","2022","50-59","Legal","London","Male","470","465","60440","62590"
"In post","2022","50-59","Legal","Outside London","Female","1405","1260","42470","36680"
"In post","2022","50-59","Legal","Outside London","Male","810","790","49220","53490"
"In post","2022","50-59","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","London","Female","6200","5855","40090","33330"
"In post","2022","50-59","No function","London","Male","4940","4875","45470","38590"
"In post","2022","50-59","No function","Outside London","Female","38105","33800","28990","27570"
"In post","2022","50-59","No function","Outside London","Male","25810","24800","32720","28920"
"In post","2022","50-59","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Overseas","Female","140","140","58170","56800"
"In post","2022","50-59","No function","Overseas","Male","295","295","61000","59810"
"In post","2022","50-59","No function","Unknown","Female","115","105","30220","28330"
"In post","2022","50-59","No function","Unknown","Male","70","65","35360","31060"
"In post","2022","50-59","Project Delivery","London","Female","590","560","54520","51970"
"In post","2022","50-59","Project Delivery","London","Male","585","575","60310","60720"
"In post","2022","50-59","Project Delivery","Outside London","Female","2755","2600","40370","37730"
"In post","2022","50-59","Project Delivery","Outside London","Male","3800","3755","45030","41850"
"In post","2022","50-59","Project Delivery","Overseas","Female","45","45","62130","60720"
"In post","2022","50-59","Project Delivery","Overseas","Male","75","75","61560","64940"
"In post","2022","50-59","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Property","London","Female","235","225","42050","36990"
"In post","2022","50-59","Property","London","Male","335","330","47870","45040"
"In post","2022","50-59","Property","Outside London","Female","1140","1075","34830","32320"
"In post","2022","50-59","Property","Outside London","Male","1500","1480","39730","36000"
"In post","2022","50-59","Property","Overseas","Female","5","5","[c]","[c]"
"In post","2022","50-59","Property","Overseas","Male","60","60","41710","41320"
"In post","2022","50-59","Property","Unknown","Female","10","10","[c]","[c]"
"In post","2022","50-59","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","London","Female","180","170","41600","37640"
"In post","2022","50-59","Security","London","Male","350","350","42290","39420"
"In post","2022","50-59","Security","Outside London","Female","635","605","30790","27380"
"In post","2022","50-59","Security","Outside London","Male","2375","2350","32490","33300"
"In post","2022","50-59","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Overseas","Male","55","55","38500","34260"
"In post","2022","50-59","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2022","50-59","Security","Unknown","Male","35","35","30000","27370"
"In post","2022","50-59","Unknown","London","Female","2205","2080","39430","35050"
"In post","2022","50-59","Unknown","London","Male","2055","2015","43240","36600"
"In post","2022","50-59","Unknown","Outside London","Female","9275","8670","33880","27370"
"In post","2022","50-59","Unknown","Outside London","Male","8820","8585","35120","30040"
"In post","2022","50-59","Unknown","Overseas","Female","105","105","42330","40120"
"In post","2022","50-59","Unknown","Overseas","Male","115","115","37590","33300"
"In post","2022","50-59","Unknown","Unknown","Female","50","50","36140","33570"
"In post","2022","50-59","Unknown","Unknown","Male","495","495","42730","38010"
"In post","2022","60-64","Analysis","London","Female","30","25","47390","43810"
"In post","2022","60-64","Analysis","London","Male","45","40","57650","52410"
"In post","2022","60-64","Analysis","Outside London","Female","55","45","35170","32160"
"In post","2022","60-64","Analysis","Outside London","Male","105","90","43120","39390"
"In post","2022","60-64","Commercial","London","Female","30","30","50450","42910"
"In post","2022","60-64","Commercial","London","Male","60","55","68030","61360"
"In post","2022","60-64","Commercial","Outside London","Female","110","95","37730","36780"
"In post","2022","60-64","Commercial","Outside London","Male","135","125","44990","40860"
