"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","Operational Delivery","London","G6/G7","10","10","53220","51070"
"In post","2022","Charity Commission","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","London","SEO/HEO","25","25","32210","29160"
"In post","2022","Charity Commission","Operational Delivery","Outside London","AA/AO","25","20","18530","17140"
"In post","2022","Charity Commission","Operational Delivery","Outside London","EO","85","80","24940","24440"
"In post","2022","Charity Commission","Operational Delivery","Outside London","G6/G7","10","10","52130","51070"
"In post","2022","Charity Commission","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Outside London","SEO/HEO","125","120","31520","29160"
"In post","2022","Charity Commission","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Outside London","SEO/HEO","10","10","35340","37910"
"In post","2022","Charity Commission","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","SEO/HEO","15","15","38860","37310"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","G6/G7","40","40","67500","67070"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","SEO/HEO","25","25","39820","41670"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","G6/G7","60","55","65060","62270"
"In post","2022","Competition and Markets Authority","Economics","London","SCS level","15","15","108280","97750"
"In post","2022","Competition and Markets Authority","Economics","London","SEO/HEO","20","20","34070","33120"
"In post","2022","Competition and Markets Authority","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","London","EO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","London","G6/G7","15","15","62330","61880"
"In post","2022","Competition and Markets Authority","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","London","SEO/HEO","20","15","39190","38660"
"In post","2022","Competition and Markets Authority","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","G6/G7","15","15","62380","57320"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","SEO/HEO","15","15","42400","43880"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","EO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","G6/G7","80","80","66820","71370"
"In post","2022","Competition and Markets Authority","Legal","London","SCS level","30","30","107060","99920"
"In post","2022","Competition and Markets Authority","Legal","London","SEO/HEO","15","15","36320","35850"
"In post","2022","Competition and Markets Authority","Legal","Outside London","G6/G7","10","10","71400","73450"
"In post","2022","Competition and Markets Authority","Policy","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","London","EO","35","35","28150","28040"
"In post","2022","Competition and Markets Authority","Project Delivery","London","G6/G7","155","145","66940","64220"
"In post","2022","Competition and Markets Authority","Project Delivery","London","SCS level","60","60","109360","99920"
"In post","2022","Competition and Markets Authority","Project Delivery","London","SEO/HEO","75","75","36260","34870"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","G6/G7","25","25","62370","59420"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","SEO/HEO","10","10","36070","34570"
"In post","2022","Competition and Markets Authority","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","EO","20","20","25280","25070"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","G6/G7","120","115","51710","47960"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","SEO/HEO","95","90","37270","37510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","London","EO","15","15","28330","28470"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","London","G6/G7","45","40","60220","58430"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","London","SEO/HEO","85","80","41560","40900"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","EO","20","20","26450","27380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","G6/G7","25","25","54950","56450"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","SEO/HEO","65","60","35850","36640"
"In post","2022","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","SEO/HEO","35","35","41830","43100"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","AA/AO","95","80","21900","22740"
